Sat May 21 03:01:41.867 2022 : CtMain::main processing for command=/ call show 
Sat May 21 03:01:41.867 2022 : Entering LinuxControllerExplorer::explore 
Sat May 21 03:01:41.867 2022 : Entering LinuxControllerExplorer::getCtrlCount
Sat May 21 03:01:41.867 2022 : LinuxControllerExplorer::getCtrlCount _hDvr=4 _hDvrSwr =-1
Sat May 21 03:02:14.776 2022 : Drive deviceID=12 (PdDataMfi::getFwState) value=24
Sat May 21 03:02:14.776 2022 : RmDataMfi::getSystemPdList slotNumber= 4, deviceId=13
Sat May 21 03:02:14.776 2022 : Entering RmDataMfi::getPd using deviceId
Sat May 21 03:02:14.776 2022 : Entering RmDataMfi::searchPd using deviceId
Sat May 21 03:02:14.776 2022 : Exiting RmDataMfi::searchPd using deviceId
Sat May 21 03:02:14.776 2022 : Exiting RmDataMfi::getPd using deviceId
Sat May 21 03:02:14.776 2022 : Drive deviceID=13 (PdDataMfi::getFwState) value=24
Sat May 21 03:02:14.776 2022 : RmDataMfi::getSystemPdList slotNumber= 10, deviceId=14
Sat May 21 03:02:14.776 2022 : Entering RmDataMfi::getPd using deviceId
Sat May 21 03:02:14.776 2022 : Entering RmDataMfi::searchPd using deviceId
Sat May 21 03:02:14.776 2022 : Exiting RmDataMfi::searchPd using deviceId
Sat May 21 03:02:14.776 2022 : Exiting RmDataMfi::getPd using deviceId
Sat May 21 03:02:14.776 2022 : Drive deviceID=14 (PdDataMfi::getFwState) value=0
Sat May 21 03:02:14.776 2022 : RmDataMfi::getSystemPdList slotNumber= 8, deviceId=15
Sat May 21 03:02:14.776 2022 : Entering RmDataMfi::getPd using deviceId
Sat May 21 03:02:14.776 2022 : Entering RmDataMfi::searchPd using deviceId
Sat May 21 03:02:14.776 2022 : Exiting RmDataMfi::searchPd using deviceId
Sat May 21 03:02:14.776 2022 : Exiting RmDataMfi::getPd using deviceId
Sat May 21 03:02:14.776 2022 : Drive deviceID=15 (PdDataMfi::getFwState) value=24
Sat May 21 03:02:14.776 2022 : RmDataMfi::getSystemPdList slotNumber= 11, deviceId=16
Sat May 21 03:02:14.776 2022 : Entering RmDataMfi::getPd using deviceId
Sat May 21 03:02:14.776 2022 : Entering RmDataMfi::searchPd using deviceId
Sat May 21 03:02:14.776 2022 : Exiting RmDataMfi::searchPd using deviceId
Sat May 21 03:02:14.776 2022 : Exiting RmDataMfi::getPd using deviceId
Sat May 21 03:02:14.776 2022 : Drive deviceID=16 (PdDataMfi::getFwState) value=0
Sat May 21 03:02:14.776 2022 : RmDataMfi::getSystemPdList slotNumber= 7, deviceId=17
Sat May 21 03:02:14.776 2022 : Entering RmDataMfi::getPd using deviceId
Sat May 21 03:02:14.776 2022 : Entering RmDataMfi::searchPd using deviceId
Sat May 21 03:02:14.776 2022 : LinuxMfiDataProvider::fireIoctl DCMD=2020000 mbox.w[0]=11 mbox.w[1]=0 mbox.w[2]=0
Sat May 21 03:02:14.776 2022 : LinuxMfiDataProvider::fireIoctl send_ioctl retcode=0 cmdStatus=0
Sat May 21 03:02:14.776 2022 : LinuxMfiDataProvider::fireIoctl returning with =0 errno=19
Sat May 21 03:02:14.776 2022 : Drive deviceID=17 (PdDataMfi::getMrPdInfo) retCode=0
Sat May 21 03:02:14.776 2022 : Exiting RmDataMfi::searchPd using deviceId
Sat May 21 03:02:14.776 2022 : Exiting RmDataMfi::getPd using deviceId
Sat May 21 03:02:14.776 2022 : Drive deviceID=17 (PdDataMfi::getFwState) value=24
Sat May 21 03:02:14.776 2022 : RmDataMfi::getSystemPdList slotNumber= 9, deviceId=18
Sat May 21 03:02:14.776 2022 : Entering RmDataMfi::getPd using deviceId
Sat May 21 03:02:14.776 2022 : Entering RmDataMfi::searchPd using deviceId
Sat May 21 03:02:14.776 2022 : LinuxMfiDataProvider::fireIoctl DCMD=2020000 mbox.w[0]=12 mbox.w[1]=0 mbox.w[2]=0
Sat May 21 03:02:14.776 2022 : LinuxMfiDataProvider::fireIoctl send_ioctl retcode=0 cmdStatus=0
Sat May 21 03:02:14.776 2022 : LinuxMfiDataProvider::fireIoctl returning with =0 errno=19
Sat May 21 03:02:14.776 2022 : Drive deviceID=18 (PdDataMfi::getMrPdInfo) retCode=0
Sat May 21 03:02:14.776 2022 : Exiting RmDataMfi::searchPd using deviceId
Sat May 21 03:02:14.776 2022 : Exiting RmDataMfi::getPd using deviceId
Sat May 21 03:02:14.776 2022 : Drive deviceID=18 (PdDataMfi::getFwState) value=24
Sat May 21 03:02:14.776 2022 : RmDataMfi::getSystemPdList slotNumber= 3, deviceId=19
Sat May 21 03:02:14.776 2022 : Entering RmDataMfi::getPd using deviceId
Sat May 21 03:02:14.776 2022 : Entering RmDataMfi::searchPd using deviceId
Sat May 21 03:02:14.776 2022 : LinuxMfiDataProvider::fireIoctl DCMD=2020000 mbox.w[0]=13 mbox.w[1]=0 mbox.w[2]=0
Sat May 21 03:02:14.776 2022 : LinuxMfiDataProvider::fireIoctl send_ioctl retcode=0 cmdStatus=0
Sat May 21 03:02:14.776 2022 : LinuxMfiDataProvider::fireIoctl returning with =0 errno=19
Sat May 21 03:02:14.776 2022 : Drive deviceID=19 (PdDataMfi::getMrPdInfo) retCode=0
Sat May 21 03:02:14.776 2022 : Exiting RmDataMfi::searchPd using deviceId
Sat May 21 03:02:14.776 2022 : Exiting RmDataMfi::getPd using deviceId
Sat May 21 03:02:14.776 2022 : Drive deviceID=19 (PdDataMfi::getFwState) value=24
Sat May 21 03:02:14.776 2022 : RmDataMfi::getSystemPdList slotNumber= 5, deviceId=20
Sat May 21 03:02:14.776 2022 : Entering RmDataMfi::getPd using deviceId
Sat May 21 03:02:14.776 2022 : Entering RmDataMfi::searchPd using deviceId
Sat May 21 03:02:14.776 2022 : LinuxMfiDataProvider::fireIoctl DCMD=2020000 mbox.w[0]=14 mbox.w[1]=0 mbox.w[2]=0
Sat May 21 03:02:14.776 2022 : LinuxMfiDataProvider::fireIoctl send_ioctl retcode=0 cmdStatus=0
Sat May 21 03:02:14.776 2022 : LinuxMfiDataProvider::fireIoctl returning with =0 errno=19
Sat May 21 03:02:14.776 2022 : Drive deviceID=20 (PdDataMfi::getMrPdInfo) retCode=0
Sat May 21 03:02:14.776 2022 : Exiting RmDataMfi::searchPd using deviceId
Sat May 21 03:02:14.776 2022 : Exiting RmDataMfi::getPd using deviceId
Sat May 21 03:02:14.776 2022 : Drive deviceID=20 (PdDataMfi::getFwState) value=24
Sat May 21 03:02:14.776 2022 : RmDataMfi::getSystemPdList slotNumber= 255, deviceId=252
Sat May 21 03:02:14.776 2022 : Entering RmDataMfi::getPd using deviceId
Sat May 21 03:02:14.776 2022 : Entering RmDataMfi::searchPd using deviceId
Sat May 21 03:02:14.776 2022 : LinuxMfiDataProvider::fireIoctl DCMD=2020000 mbox.w[0]=fc mbox.w[1]=0 mbox.w[2]=0
Sat May 21 03:02:14.776 2022 : LinuxMfiDataProvider::fireIoctl send_ioctl retcode=0 cmdStatus=0
Sat May 21 03:02:14.776 2022 : LinuxMfiDataProvider::fireIoctl returning with =0 errno=19
Sat May 21 03:02:14.776 2022 : Drive deviceID=252 (PdDataMfi::getMrPdInfo) retCode=0
Sat May 21 03:02:14.776 2022 : Exiting RmDataMfi::searchPd using deviceId
Sat May 21 03:02:14.776 2022 : Exiting RmDataMfi::getPd using deviceId
Sat May 21 03:02:14.776 2022 : Drive deviceID=252 (PdDataMfi::getFwState) value=0
Sat May 21 03:02:14.776 2022 : Exiting RmDataMfi::getSystemPdList
Sat May 21 03:02:14.776 2022 : Entering RmDataMfi::getRmCfg
Sat May 21 03:02:14.776 2022 : Entering MfiData::getMrCfgData
Sat May 21 03:02:14.776 2022 : Entering AdapterDataMfi::isSupportMrArrayExt
Sat May 21 03:02:14.776 2022 : Entering AdapterDataMfi::getCtlrInfo
Sat May 21 03:02:14.777 2022 : Exiting  AdapterDataMfi::isSupportMrArrayExt
Sat May 21 03:02:14.777 2022 : Exiting RmDataMfi::getRmCfg
Sat May 21 03:02:14.777 2022 : Entering RmDataMfi::createRmCfg
Sat May 21 03:02:14.777 2022 : Entering AdapterDataMfi::isSupportMrArrayExt
Sat May 21 03:02:14.777 2022 : Entering AdapterDataMfi::getCtlrInfo
Sat May 21 03:02:14.777 2022 : Exiting  AdapterDataMfi::isSupportMrArrayExt
Sat May 21 03:02:14.777 2022 : Entering RmDataMfi::createVd
Sat May 21 03:02:14.777 2022 : Exiting RmDataMfi::createVd
Sat May 21 03:02:14.777 2022 : Entering RmDataMfi::searchArrayList
Sat May 21 03:02:14.777 2022 : Exiting RmDataMfi::searchArrayList
Sat May 21 03:02:14.777 2022 : Entering RmDataMfi::searchArrayList
Sat May 21 03:02:14.777 2022 : Exiting RmDataMfi::searchArrayList
Sat May 21 03:02:14.777 2022 : Entering RmDataMfi::createArray
Sat May 21 03:02:14.777 2022 : Exiting RmDataMfi::createArray
Sat May 21 03:02:14.777 2022 : Entering RmDataMfi::assignPdToArray
Sat May 21 03:02:14.777 2022 : Entering AdapterDataMfi::isSupportMrArrayExt
Sat May 21 03:02:14.777 2022 : Entering AdapterDataMfi::getCtlrInfo
Sat May 21 03:02:14.777 2022 : Exiting  AdapterDataMfi::isSupportMrArrayExt
Sat May 21 03:02:14.777 2022 : Entering RmDataMfi::getPd using deviceId
Sat May 21 03:02:14.777 2022 : Entering RmDataMfi::searchPd using deviceId
Sat May 21 03:02:14.777 2022 : Exiting RmDataMfi::searchPd using deviceId
Sat May 21 03:02:14.777 2022 : Exiting RmDataMfi::getPd using deviceId
Sat May 21 03:02:14.777 2022 : Exiting RmDataMfi::assignPdToArray
Sat May 21 03:02:14.777 2022 : Entering RmDataMfi::createDiskGroup
Sat May 21 03:02:14.777 2022 : Exiting RmDataMfi::createDiskGroup
Sat May 21 03:02:14.777 2022 : Entering RmDataMfi::createSpan
Sat May 21 03:02:14.777 2022 : Exiting RmDataMfi::createSpan
Sat May 21 03:02:14.777 2022 : Entering RmDataMfi::createVd
Sat May 21 03:02:14.777 2022 : Exiting RmDataMfi::createVd
Sat May 21 03:02:14.777 2022 : Entering RmDataMfi::searchArrayList
Sat May 21 03:02:14.777 2022 : Exiting RmDataMfi::searchArrayList
Sat May 21 03:02:14.777 2022 : Entering RmDataMfi::searchArrayList
Sat May 21 03:02:14.777 2022 : Exiting RmDataMfi::searchArrayList
Sat May 21 03:02:14.777 2022 : Entering RmDataMfi::createArray
Sat May 21 03:02:14.777 2022 : Exiting RmDataMfi::createArray
Sat May 21 03:02:14.777 2022 : Entering RmDataMfi::assignPdToArray
Sat May 21 03:02:14.777 2022 : Entering AdapterDataMfi::isSupportMrArrayExt
Sat May 21 03:02:14.777 2022 : Entering AdapterDataMfi::getCtlrInfo
Sat May 21 03:02:14.777 2022 : Exiting  AdapterDataMfi::isSupportMrArrayExt
Sat May 21 03:02:14.777 2022 : Entering RmDataMfi::getPd using deviceId
Sat May 21 03:02:14.777 2022 : Entering RmDataMfi::searchPd using deviceId
Sat May 21 03:02:14.777 2022 : Exiting RmDataMfi::searchPd using deviceId
Sat May 21 03:02:14.777 2022 : Exiting RmDataMfi::getPd using deviceId
Sat May 21 03:02:14.777 2022 : Exiting RmDataMfi::assignPdToArray
Sat May 21 03:02:14.777 2022 : Entering RmDataMfi::createDiskGroup
Sat May 21 03:02:14.777 2022 : Exiting RmDataMfi::createDiskGroup
Sat May 21 03:02:14.777 2022 : Entering RmDataMfi::createSpan
Sat May 21 03:02:14.777 2022 : Exiting RmDataMfi::createSpan
Sat May 21 03:02:14.777 2022 : Entering RmDataMfi::createVd
Sat May 21 03:02:14.777 2022 : Exiting RmDataMfi::createVd
Sat May 21 03:02:14.777 2022 : Entering RmDataMfi::searchArrayList
Sat May 21 03:02:14.777 2022 : Exiting RmDataMfi::searchArrayList
Sat May 21 03:02:14.777 2022 : Entering RmDataMfi::searchArrayList
Sat May 21 03:02:14.777 2022 : Exiting RmDataMfi::searchArrayList
Sat May 21 03:02:14.777 2022 : Entering RmDataMfi::createArray
Sat May 21 03:02:14.777 2022 : Exiting RmDataMfi::createArray
Sat May 21 03:02:14.777 2022 : Entering RmDataMfi::assignPdToArray
Sat May 21 03:02:14.777 2022 : Entering AdapterDataMfi::isSupportMrArrayExt
Sat May 21 03:02:14.777 2022 : Entering AdapterDataMfi::getCtlrInfo
Sat May 21 03:02:14.777 2022 : Exiting  AdapterDataMfi::isSupportMrArrayExt
Sat May 21 03:02:14.777 2022 : Entering RmDataMfi::getPd using deviceId
Sat May 21 03:02:14.777 2022 : Entering RmDataMfi::searchPd using deviceId
Sat May 21 03:02:14.777 2022 : Exiting RmDataMfi::searchPd using deviceId
Sat May 21 03:02:14.777 2022 : Exiting RmDataMfi::getPd using deviceId
Sat May 21 03:02:14.777 2022 : Exiting RmDataMfi::assignPdToArray
Sat May 21 03:02:14.777 2022 : Entering RmDataMfi::createDiskGroup
Sat May 21 03:02:14.777 2022 : Exiting RmDataMfi::createDiskGroup
Sat May 21 03:02:14.777 2022 : Entering RmDataMfi::createSpan
Sat May 21 03:02:14.777 2022 : Exiting RmDataMfi::createSpan
Sat May 21 03:02:14.777 2022 : Entering RmDataMfi::createVd
Sat May 21 03:02:14.777 2022 : Exiting RmDataMfi::createVd
Sat May 21 03:02:14.777 2022 : Entering RmDataMfi::searchArrayList
Sat May 21 03:02:14.777 2022 : Exiting RmDataMfi::searchArrayList
Sat May 21 03:02:14.777 2022 : Entering RmDataMfi::searchArrayList
Sat May 21 03:02:14.777 2022 : Exiting RmDataMfi::searchArrayList
Sat May 21 03:02:14.777 2022 : Entering RmDataMfi::createArray
Sat May 21 03:02:14.777 2022 : Exiting RmDataMfi::createArray
Sat May 21 03:02:14.777 2022 : Entering RmDataMfi::assignPdToArray
Sat May 21 03:02:14.777 2022 : Entering AdapterDataMfi::isSupportMrArrayExt
Sat May 21 03:02:14.777 2022 : Entering AdapterDataMfi::getCtlrInfo
Sat May 21 03:02:14.777 2022 : Exiting  AdapterDataMfi::isSupportMrArrayExt
Sat May 21 03:02:14.777 2022 : Entering RmDataMfi::getPd using deviceId
Sat May 21 03:02:14.777 2022 : Entering RmDataMfi::searchPd using deviceId
Sat May 21 03:02:14.777 2022 : Exiting RmDataMfi::searchPd using deviceId
Sat May 21 03:02:14.777 2022 : Exiting RmDataMfi::getPd using deviceId
Sat May 21 03:02:14.777 2022 : Exiting RmDataMfi::assignPdToArray
Sat May 21 03:02:14.777 2022 : Entering RmDataMfi::createDiskGroup
Sat May 21 03:02:14.777 2022 : Exiting RmDataMfi::createDiskGroup
Sat May 21 03:02:14.777 2022 : Entering RmDataMfi::createSpan
Sat May 21 03:02:14.777 2022 : Exiting RmDataMfi::createSpan
Sat May 21 03:02:14.777 2022 : Entering RmDataMfi::createVd
Sat May 21 03:02:14.777 2022 : Exiting RmDataMfi::createVd
Sat May 21 03:02:14.777 2022 : Entering RmDataMfi::searchArrayList
Sat May 21 03:02:14.777 2022 : Exiting RmDataMfi::searchArrayList
Sat May 21 03:02:14.777 2022 : Entering RmDataMfi::searchArrayList
Sat May 21 03:02:14.777 2022 : Exiting RmDataMfi::searchArrayList
Sat May 21 03:02:14.777 2022 : Entering RmDataMfi::createArray
Sat May 21 03:02:14.777 2022 : Exiting RmDataMfi::createArray
Sat May 21 03:02:14.777 2022 : Entering RmDataMfi::assignPdToArray
Sat May 21 03:02:14.777 2022 : Entering AdapterDataMfi::isSupportMrArrayExt
Sat May 21 03:02:14.777 2022 : Entering AdapterDataMfi::getCtlrInfo
Sat May 21 03:02:14.777 2022 : Exiting  AdapterDataMfi::isSupportMrArrayExt
Sat May 21 03:02:14.777 2022 : Entering RmDataMfi::getPd using deviceId
Sat May 21 03:02:14.777 2022 : Entering RmDataMfi::searchPd using deviceId
Sat May 21 03:02:14.777 2022 : Exiting RmDataMfi::searchPd using deviceId
Sat May 21 03:02:14.777 2022 : Exiting RmDataMfi::getPd using deviceId
Sat May 21 03:02:14.777 2022 : Exiting RmDataMfi::assignPdToArray
Sat May 21 03:02:14.777 2022 : Entering RmDataMfi::createDiskGroup
Sat May 21 03:02:14.777 2022 : Exiting RmDataMfi::createDiskGroup
Sat May 21 03:02:14.777 2022 : Entering RmDataMfi::createSpan
Sat May 21 03:02:14.777 2022 : Exiting RmDataMfi::createSpan
Sat May 21 03:02:14.777 2022 : Entering RmDataMfi::createVd
Sat May 21 03:02:14.777 2022 : Exiting RmDataMfi::createVd
Sat May 21 03:02:14.777 2022 : Entering RmDataMfi::searchArrayList
Sat May 21 03:02:14.777 2022 : Exiting RmDataMfi::searchArrayList
Sat May 21 03:02:14.777 2022 : Entering RmDataMfi::searchArrayList
Sat May 21 03:02:14.777 2022 : Exiting RmDataMfi::searchArrayList
Sat May 21 03:02:14.777 2022 : Entering RmDataMfi::createArray
Sat May 21 03:02:14.777 2022 : Exiting RmDataMfi::createArray
Sat May 21 03:02:14.777 2022 : Entering RmDataMfi::assignPdToArray
Sat May 21 03:02:14.777 2022 : Entering AdapterDataMfi::isSupportMrArrayExt
Sat May 21 03:02:14.777 2022 : Entering AdapterDataMfi::getCtlrInfo
Sat May 21 03:02:14.777 2022 : Exiting  AdapterDataMfi::isSupportMrArrayExt
Sat May 21 03:02:14.777 2022 : Entering RmDataMfi::getPd using deviceId
Sat May 21 03:02:14.777 2022 : Entering RmDataMfi::searchPd using deviceId
Sat May 21 03:02:14.777 2022 : Exiting RmDataMfi::searchPd using deviceId
Sat May 21 03:02:14.777 2022 : Exiting RmDataMfi::getPd using deviceId
Sat May 21 03:02:14.777 2022 : Exiting RmDataMfi::assignPdToArray
Sat May 21 03:02:14.777 2022 : Entering RmDataMfi::createDiskGroup
Sat May 21 03:02:14.777 2022 : Exiting RmDataMfi::createDiskGroup
Sat May 21 03:02:14.777 2022 : Entering RmDataMfi::createSpan
Sat May 21 03:02:14.777 2022 : Exiting RmDataMfi::createSpan
Sat May 21 03:02:14.777 2022 : Entering RmDataMfi::createVd
Sat May 21 03:02:14.777 2022 : Exiting RmDataMfi::createVd
Sat May 21 03:02:14.777 2022 : Entering RmDataMfi::searchArrayList
Sat May 21 03:02:14.777 2022 : Exiting RmDataMfi::searchArrayList
Sat May 21 03:02:14.777 2022 : Entering RmDataMfi::searchArrayList
Sat May 21 03:02:14.777 2022 : Exiting RmDataMfi::searchArrayList
Sat May 21 03:02:14.777 2022 : Entering RmDataMfi::createArray
Sat May 21 03:02:14.777 2022 : Exiting RmDataMfi::createArray
Sat May 21 03:02:14.777 2022 : Entering RmDataMfi::assignPdToArray
Sat May 21 03:02:14.777 2022 : Entering AdapterDataMfi::isSupportMrArrayExt
Sat May 21 03:02:14.777 2022 : Entering AdapterDataMfi::getCtlrInfo
Sat May 21 03:02:14.777 2022 : Exiting  AdapterDataMfi::isSupportMrArrayExt
Sat May 21 03:02:14.777 2022 : Entering RmDataMfi::getPd using deviceId
Sat May 21 03:02:14.777 2022 : Entering RmDataMfi::searchPd using deviceId
Sat May 21 03:02:14.777 2022 : Exiting RmDataMfi::searchPd using deviceId
Sat May 21 03:02:14.777 2022 : Exiting RmDataMfi::getPd using deviceId
Sat May 21 03:02:14.777 2022 : Exiting RmDataMfi::assignPdToArray
Sat May 21 03:02:14.777 2022 : Entering RmDataMfi::createDiskGroup
Sat May 21 03:02:14.777 2022 : Exiting RmDataMfi::createDiskGroup
Sat May 21 03:02:14.777 2022 : Entering RmDataMfi::createSpan
Sat May 21 03:02:14.777 2022 : Exiting RmDataMfi::createSpan
Sat May 21 03:02:14.777 2022 : Entering RmDataMfi::createVd
Sat May 21 03:02:14.777 2022 : Exiting RmDataMfi::createVd
Sat May 21 03:02:14.777 2022 : Entering RmDataMfi::searchArrayList
Sat May 21 03:02:14.777 2022 : Exiting RmDataMfi::searchArrayList
Sat May 21 03:02:14.777 2022 : Entering RmDataMfi::searchArrayList
Sat May 21 03:02:14.777 2022 : Exiting RmDataMfi::searchArrayList
Sat May 21 03:02:14.777 2022 : Entering RmDataMfi::createArray
Sat May 21 03:02:14.777 2022 : Exiting RmDataMfi::createArray
Sat May 21 03:02:14.777 2022 : Entering RmDataMfi::assignPdToArray
Sat May 21 03:02:14.777 2022 : Entering AdapterDataMfi::isSupportMrArrayExt
Sat May 21 03:02:14.777 2022 : Entering AdapterDataMfi::getCtlrInfo
Sat May 21 03:02:14.777 2022 : Exiting  AdapterDataMfi::isSupportMrArrayExt
Sat May 21 03:02:14.777 2022 : Entering RmDataMfi::getPd using deviceId
Sat May 21 03:02:14.777 2022 : Entering RmDataMfi::searchPd using deviceId
Sat May 21 03:02:14.777 2022 : Exiting RmDataMfi::searchPd using deviceId
Sat May 21 03:02:14.777 2022 : Exiting RmDataMfi::getPd using deviceId
Sat May 21 03:02:14.777 2022 : Exiting RmDataMfi::assignPdToArray
Sat May 21 03:02:14.777 2022 : Entering RmDataMfi::createDiskGroup
Sat May 21 03:02:14.777 2022 : Exiting RmDataMfi::createDiskGroup
Sat May 21 03:02:14.777 2022 : Entering RmDataMfi::createSpan
Sat May 21 03:02:14.777 2022 : Exiting RmDataMfi::createSpan
Sat May 21 03:02:14.777 2022 : Entering RmDataMfi::createVd
Sat May 21 03:02:14.777 2022 : Exiting RmDataMfi::createVd
Sat May 21 03:02:14.777 2022 : Entering RmDataMfi::searchArrayList
Sat May 21 03:02:14.777 2022 : Exiting RmDataMfi::searchArrayList
Sat May 21 03:02:14.778 2022 : Entering RmDataMfi::searchArrayList
Sat May 21 03:02:14.778 2022 : Exiting RmDataMfi::searchArrayList
Sat May 21 03:02:14.778 2022 : Entering RmDataMfi::createArray
Sat May 21 03:02:14.778 2022 : Exiting RmDataMfi::createArray
Sat May 21 03:02:14.778 2022 : Entering RmDataMfi::assignPdToArray
Sat May 21 03:02:14.778 2022 : Entering AdapterDataMfi::isSupportMrArrayExt
Sat May 21 03:02:14.778 2022 : Entering AdapterDataMfi::getCtlrInfo
Sat May 21 03:02:14.778 2022 : Exiting  AdapterDataMfi::isSupportMrArrayExt
Sat May 21 03:02:14.778 2022 : Entering RmDataMfi::getPd using deviceId
Sat May 21 03:02:14.778 2022 : Entering RmDataMfi::searchPd using deviceId
Sat May 21 03:02:14.778 2022 : Exiting RmDataMfi::searchPd using deviceId
Sat May 21 03:02:14.778 2022 : Exiting RmDataMfi::getPd using deviceId
Sat May 21 03:02:14.778 2022 : Exiting RmDataMfi::assignPdToArray
Sat May 21 03:02:14.778 2022 : Entering RmDataMfi::createDiskGroup
Sat May 21 03:02:14.778 2022 : Exiting RmDataMfi::createDiskGroup
Sat May 21 03:02:14.778 2022 : Entering RmDataMfi::createSpan
Sat May 21 03:02:14.778 2022 : Exiting RmDataMfi::createSpan
Sat May 21 03:02:14.778 2022 : Entering RmDataMfi::createVd
Sat May 21 03:02:14.778 2022 : Exiting RmDataMfi::createVd
Sat May 21 03:02:14.778 2022 : Entering RmDataMfi::searchArrayList
Sat May 21 03:02:14.778 2022 : Exiting RmDataMfi::searchArrayList
Sat May 21 03:02:14.778 2022 : Entering RmDataMfi::searchArrayList
Sat May 21 03:02:14.778 2022 : Exiting RmDataMfi::searchArrayList
Sat May 21 03:02:14.778 2022 : Entering RmDataMfi::createArray
Sat May 21 03:02:14.778 2022 : Exiting RmDataMfi::createArray
Sat May 21 03:02:14.778 2022 : Entering RmDataMfi::assignPdToArray
Sat May 21 03:02:14.778 2022 : Entering AdapterDataMfi::isSupportMrArrayExt
Sat May 21 03:02:14.778 2022 : Entering AdapterDataMfi::getCtlrInfo
Sat May 21 03:02:14.778 2022 : Exiting  AdapterDataMfi::isSupportMrArrayExt
Sat May 21 03:02:14.778 2022 : Entering RmDataMfi::getPd using deviceId
Sat May 21 03:02:14.778 2022 : Entering RmDataMfi::searchPd using deviceId
Sat May 21 03:02:14.778 2022 : Exiting RmDataMfi::searchPd using deviceId
Sat May 21 03:02:14.778 2022 : Exiting RmDataMfi::getPd using deviceId
Sat May 21 03:02:14.778 2022 : Exiting RmDataMfi::assignPdToArray
Sat May 21 03:02:14.778 2022 : Entering RmDataMfi::createDiskGroup
Sat May 21 03:02:14.778 2022 : Exiting RmDataMfi::createDiskGroup
Sat May 21 03:02:14.778 2022 : Entering RmDataMfi::createSpan
Sat May 21 03:02:14.778 2022 : Exiting RmDataMfi::createSpan
Sat May 21 03:02:14.778 2022 : Drive deviceID=9 (PdDataMfi::isPdMissing) value=0
Sat May 21 03:02:14.778 2022 : Drive deviceID=9 (PdDataMfi::doesPdContainFrnCfg) = 0
Sat May 21 03:02:14.778 2022 : Drive deviceID=10 (PdDataMfi::isPdMissing) value=0
Sat May 21 03:02:14.778 2022 : Drive deviceID=10 (PdDataMfi::doesPdContainFrnCfg) = 0
Sat May 21 03:02:14.778 2022 : Drive deviceID=11 (PdDataMfi::isPdMissing) value=0
Sat May 21 03:02:14.778 2022 : Drive deviceID=11 (PdDataMfi::doesPdContainFrnCfg) = 0
Sat May 21 03:02:14.778 2022 : Drive deviceID=19 (PdDataMfi::isPdMissing) value=0
Sat May 21 03:02:14.778 2022 : Drive deviceID=19 (PdDataMfi::doesPdContainFrnCfg) = 0
Sat May 21 03:02:14.778 2022 : Drive deviceID=13 (PdDataMfi::isPdMissing) value=0
Sat May 21 03:02:14.778 2022 : Drive deviceID=13 (PdDataMfi::doesPdContainFrnCfg) = 0
Sat May 21 03:02:14.778 2022 : Drive deviceID=20 (PdDataMfi::isPdMissing) value=0
Sat May 21 03:02:14.778 2022 : Drive deviceID=20 (PdDataMfi::doesPdContainFrnCfg) = 0
Sat May 21 03:02:14.778 2022 : Drive deviceID=12 (PdDataMfi::isPdMissing) value=0
Sat May 21 03:02:14.778 2022 : Drive deviceID=12 (PdDataMfi::doesPdContainFrnCfg) = 0
Sat May 21 03:02:14.778 2022 : Drive deviceID=17 (PdDataMfi::isPdMissing) value=0
Sat May 21 03:02:14.778 2022 : Drive deviceID=17 (PdDataMfi::doesPdContainFrnCfg) = 0
Sat May 21 03:02:14.778 2022 : Drive deviceID=15 (PdDataMfi::isPdMissing) value=0
Sat May 21 03:02:14.778 2022 : Drive deviceID=15 (PdDataMfi::doesPdContainFrnCfg) = 0
Sat May 21 03:02:14.778 2022 : Drive deviceID=18 (PdDataMfi::isPdMissing) value=0
Sat May 21 03:02:14.778 2022 : Drive deviceID=18 (PdDataMfi::doesPdContainFrnCfg) = 0
Sat May 21 03:02:14.778 2022 : Exiting RmDataMfi::createRmCfg
Sat May 21 03:02:14.778 2022 : Entering AdapterDataMfi::isAllowHDDSSDMix
Sat May 21 03:02:14.778 2022 : Entering AdapterDataMfi::getCtlrInfo
Sat May 21 03:02:14.778 2022 : Exiting AdapterDataMfi::isAllowHDDSSDMix retCode = 0
Sat May 21 03:02:14.778 2022 : Entering AdapterDataMfi::isAllowMixInLd
Sat May 21 03:02:14.778 2022 : Entering AdapterDataMfi::getCtlrInfo
Sat May 21 03:02:14.778 2022 : Entering AdapterDataMfi::isAllowSSDMixInLd
Sat May 21 03:02:14.778 2022 : Entering AdapterDataMfi::getCtlrInfo
Sat May 21 03:02:14.778 2022 : Exiting AdapterDataMfi::isAllowSSDMixInLd
Sat May 21 03:02:14.778 2022 : Entering RmDataMfi::getVdCount
Sat May 21 03:02:14.778 2022 : Entering MfiData::getMrLdList
Sat May 21 03:02:14.778 2022 : LinuxMfiDataProvider::fireIoctl DCMD=3010000 mbox.w[0]=1 mbox.w[1]=0 mbox.w[2]=0
Sat May 21 03:02:14.778 2022 : LinuxMfiDataProvider::fireIoctl send_ioctl retcode=0 cmdStatus=0
Sat May 21 03:02:14.778 2022 : LinuxMfiDataProvider::fireIoctl returning with =0 errno=19
Sat May 21 03:02:14.778 2022 : Exiting MfiData::getMrLdList Ld count = 10
Sat May 21 03:02:14.778 2022 : Exiting RmDataMfi::getVdCount
